id,th1_SAEM,th2_SAEM,th3_SAEM,th4_SAEM,th1_mean,th2_mean,th3_mean,th4_mean,th1_mode,th2_mode,th3_mode,th4_mode,th1_sd,th2_sd,th3_sd,th4_sd
910,-0.393428,1.35369,2.57116,-5.04389,-0.347201,1.35362,2.59439,-5.0826,0.0975056,1.35362,2.59439,-5.0826,1.49598,0,0,0
911,6.41336,1.35369,2.57116,-5.04389,6.76399,1.35362,2.59439,-5.0826,6.15549,1.35362,2.59439,-5.0826,1.28224,0,0,0
912,13.6381,1.35369,2.57116,-5.04389,13.9368,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.45452,0,0,0
913,13.8514,1.35369,2.57116,-5.04389,14.0426,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.12375,0,0,0
914,14.4065,1.35369,2.57116,-5.04389,13.6046,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.13358,0,0,0
915,14.9466,1.35369,2.57116,-5.04389,14.0434,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.43489,0,0,0
916,14.0392,1.35369,2.57116,-5.04389,14.9319,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.74536,0,0,0
917,14.7004,1.35369,2.57116,-5.04389,14.1767,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.19803,0,0,0
918,4.12327,1.35369,2.57116,-5.04389,3.98791,1.35362,2.59439,-5.0826,4.05949,1.35362,2.59439,-5.0826,0.994932,0,0,0
919,6.85548,1.35369,2.57116,-5.04389,6.50751,1.35362,2.59439,-5.0826,6.15549,1.35362,2.59439,-5.0826,1.28749,0,0,0
920,14.1982,1.35369,2.57116,-5.04389,14.019,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.5538,0,0,0
921,13.5095,1.35369,2.57116,-5.04389,13.8209,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.03506,0,0,0
922,14.8458,1.35369,2.57116,-5.04389,14.6782,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.09905,0,0,0
923,13.5721,1.35369,2.57116,-5.04389,13.8765,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.78734,0,0,0
924,4.12356,1.35369,2.57116,-5.04389,4.33293,1.35362,2.59439,-5.0826,4.05949,1.35362,2.59439,-5.0826,0.793049,0,0,0
925,-1.705,1.35369,2.57116,-5.04389,-1.93096,1.35362,2.59439,-5.0826,-1.95892,1.35362,2.59439,-5.0826,1.92807,0,0,0
926,14.1738,1.35369,2.57116,-5.04389,13.4361,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.21246,0,0,0
927,6.47683,1.35369,2.57116,-5.04389,6.69911,1.35362,2.59439,-5.0826,6.15549,1.35362,2.59439,-5.0826,1.03637,0,0,0
928,-0.152904,1.35369,2.57116,-5.04389,-0.663241,1.35362,2.59439,-5.0826,0.0975057,1.35362,2.59439,-5.0826,1.06609,0,0,0
929,15.1552,1.35369,2.57116,-5.04389,14.4898,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.05605,0,0,0
930,14.6341,1.35369,2.57116,-5.04389,13.1853,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.41896,0,0,0
931,13.5585,1.35369,2.57116,-5.04389,14.1729,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.92314,0,0,0
932,13.9218,1.35369,2.57116,-5.04389,14.2032,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.34794,0,0,0
933,3.66575,1.35369,2.57116,-5.04389,3.86193,1.35362,2.59439,-5.0826,3.42921,1.35362,2.59439,-5.0826,0.628808,0,0,0
934,12.8416,1.35369,2.57116,-5.04389,13.2927,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,3.90561,0,0,0
935,14.0133,1.35369,2.57116,-5.04389,14.5093,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.65615,0,0,0
936,14.3632,1.35369,2.57116,-5.04389,14.2043,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.7461,0,0,0
937,13.8488,1.35369,2.57116,-5.04389,14.1841,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.90318,0,0,0
938,14.6073,1.35369,2.57116,-5.04389,14.367,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.49515,0,0,0
939,6.67092,1.35369,2.57116,-5.04389,6.6043,1.35362,2.59439,-5.0826,6.15549,1.35362,2.59439,-5.0826,1.82233,0,0,0
940,15.0574,1.35369,2.57116,-5.04389,13.6693,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.32472,0,0,0
941,14.2422,1.35369,2.57116,-5.04389,14.1827,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.31804,0,0,0
942,13.6844,1.35369,2.57116,-5.04389,14.5316,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.67529,0,0,0
943,14.6797,1.35369,2.57116,-5.04389,14.9066,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.9279,0,0,0
944,14.9277,1.35369,2.57116,-5.04389,14.0767,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.8901,0,0,0
945,14.248,1.35369,2.57116,-5.04389,14.1983,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.21524,0,0,0
946,13.693,1.35369,2.57116,-5.04389,13.9016,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.30545,0,0,0
947,13.9536,1.35369,2.57116,-5.04389,14.4312,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.95002,0,0,0
948,14.2851,1.35369,2.57116,-5.04389,14.1902,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.23023,0,0,0
949,14.6533,1.35369,2.57116,-5.04389,12.8176,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.03009,0,0,0
950,6.72733,1.35369,2.57116,-5.04389,6.62309,1.35362,2.59439,-5.0826,6.15549,1.35362,2.59439,-5.0826,1.14024,0,0,0
951,14.2397,1.35369,2.57116,-5.04389,14.4652,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.01608,0,0,0
952,5.87073,1.35369,2.57116,-5.04389,6.06644,1.35362,2.59439,-5.0826,5.70105,1.35362,2.59439,-5.0826,1.36008,0,0,0
953,14.7219,1.35369,2.57116,-5.04389,13.8131,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.77508,0,0,0
954,3.76173,1.35369,2.57116,-5.04389,3.68178,1.35362,2.59439,-5.0826,3.93503,1.35362,2.59439,-5.0826,1.10091,0,0,0
955,6.25479,1.35369,2.57116,-5.04389,6.82126,1.35362,2.59439,-5.0826,6.15549,1.35362,2.59439,-5.0826,1.18285,0,0,0
956,14.1792,1.35369,2.57116,-5.04389,15.1918,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.01629,0,0,0
957,13.7288,1.35369,2.57116,-5.04389,12.9203,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.35393,0,0,0
958,4.75546,1.35369,2.57116,-5.04389,4.94369,1.35362,2.59439,-5.0826,4.66276,1.35362,2.59439,-5.0826,0.939497,0,0,0
959,14.107,1.35369,2.57116,-5.04389,13.5082,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.16415,0,0,0
960,13.8032,1.35369,2.57116,-5.04389,13.973,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.39777,0,0,0
961,2.08326,1.35369,2.57116,-5.04389,2.22862,1.35362,2.59439,-5.0826,1.96697,1.35362,2.59439,-5.0826,1.0423,0,0,0
962,14.5395,1.35369,2.57116,-5.04389,14.1333,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.57706,0,0,0
963,13.8603,1.35369,2.57116,-5.04389,14.2086,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.38794,0,0,0
964,14.6498,1.35369,2.57116,-5.04389,14.9625,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.18996,0,0,0
965,15.1207,1.35369,2.57116,-5.04389,15.5258,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.35047,0,0,0
966,13.3422,1.35369,2.57116,-5.04389,15.0147,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.32325,0,0,0
967,13.4625,1.35369,2.57116,-5.04389,15.6187,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.71145,0,0,0
968,14.8618,1.35369,2.57116,-5.04389,13.9615,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.55884,0,0,0
969,14.2332,1.35369,2.57116,-5.04389,14.367,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.97336,0,0,0
970,14.5766,1.35369,2.57116,-5.04389,15.3334,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.27347,0,0,0
971,15.5825,1.35369,2.57116,-5.04389,14.5807,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.25974,0,0,0
972,14.3165,1.35369,2.57116,-5.04389,14.0809,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.48378,0,0,0
973,13.1673,1.35369,2.57116,-5.04389,13.9468,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.03501,0,0,0
974,14.2304,1.35369,2.57116,-5.04389,13.9726,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.10565,0,0,0
975,14.432,1.35369,2.57116,-5.04389,15.3008,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.12914,0,0,0
976,14.6608,1.35369,2.57116,-5.04389,14.9113,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.13809,0,0,0
977,15.4019,1.35369,2.57116,-5.04389,13.8626,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.744,0,0,0
978,4.21626,1.35369,2.57116,-5.04389,4.21801,1.35362,2.59439,-5.0826,3.93503,1.35362,2.59439,-5.0826,1.32795,0,0,0
979,14.2748,1.35369,2.57116,-5.04389,14.1501,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.75846,0,0,0
980,-0.187881,1.35369,2.57116,-5.04389,-0.287109,1.35362,2.59439,-5.0826,0.0975055,1.35362,2.59439,-5.0826,1.42176,0,0,0
981,14.4057,1.35369,2.57116,-5.04389,14.0066,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.03301,0,0,0
982,14.1046,1.35369,2.57116,-5.04389,14.5513,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.27807,0,0,0
983,13.4858,1.35369,2.57116,-5.04389,14.1585,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.36959,0,0,0
984,-2.03872,1.35369,2.57116,-5.04389,-2.69411,1.35362,2.59439,-5.0826,-1.95892,1.35362,2.59439,-5.0826,0.937665,0,0,0
985,14.3358,1.35369,2.57116,-5.04389,14.281,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.66767,0,0,0
986,14.1386,1.35369,2.57116,-5.04389,14.0821,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.15694,0,0,0
987,14.7938,1.35369,2.57116,-5.04389,14.5297,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.92201,0,0,0
988,13.741,1.35369,2.57116,-5.04389,13.6097,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.65876,0,0,0
989,14.6823,1.35369,2.57116,-5.04389,13.6039,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,3.9357,0,0,0
990,6.17973,1.35369,2.57116,-5.04389,6.32759,1.35362,2.59439,-5.0826,6.15549,1.35362,2.59439,-5.0826,1.18239,0,0,0
991,14.3642,1.35369,2.57116,-5.04389,13.3147,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.0531,0,0,0
992,14.4774,1.35369,2.57116,-5.04389,13.6452,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.54998,0,0,0
993,14.2624,1.35369,2.57116,-5.04389,14.7045,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.4589,0,0,0
994,3.26877,1.35369,2.57116,-5.04389,3.67931,1.35362,2.59439,-5.0826,3.42921,1.35362,2.59439,-5.0826,1.19486,0,0,0
995,6.08,1.35369,2.57116,-5.04389,6.25524,1.35362,2.59439,-5.0826,5.70105,1.35362,2.59439,-5.0826,1.17987,0,0,0
996,13.7774,1.35369,2.57116,-5.04389,14.5839,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.34171,0,0,0
997,14.2926,1.35369,2.57116,-5.04389,14.4162,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,6.11975,0,0,0
998,13.2288,1.35369,2.57116,-5.04389,13.1564,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.98054,0,0,0
999,13.6813,1.35369,2.57116,-5.04389,14.2204,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.24467,0,0,0
1000,6.48784,1.35369,2.57116,-5.04389,6.63252,1.35362,2.59439,-5.0826,6.15549,1.35362,2.59439,-5.0826,1.40669,0,0,0
